,0,Modelo
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
0,0.18262111476435097,"VAR (Rs, Tmax, ETo)"
