,0,Modelo
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
0,0.1786245330903013,"VAR (Rs, Tmax, ETo)"
